OPEN 6.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wed Jul 19 2017 08:13:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit=,PSC-2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightSource=,6400-02 or -02B LED Source,1,0.159999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A/D AvgTime=,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Config=,/User/Configs/UserPrefs/LED2x3-si2529.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
in,in,in,in,out,out,out,out,out,out,in,out,in,out,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out,out
31,09:43:15,5639.499997,0,28.33941632,0.299964353,236.7414489,2.397283312,0.849136354,26.93563652,6,1.420000017,1,2.840000033,25.31590843,26.93563652,25.05047798,449.9844666,406.0551453,23.87870216,27.37301826,73.13870239,83.84153748,400.363739,1799.82959,0.223027527,99.2406311,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667272898,0.002397283,300.0856365,298.4659084,287.9727279,1.932386249,3.565651961,35.92935597,8.556337703,26.12577248,3.399452691,0.271308418,2.716515608,0.682937083,0.171928791,23.4943708,0.583027827,77.75664553,392.583944,0.056130109
32,09:43:19,5643.499997,0,28.38097046,0.299791405,236.3881235,2.400216484,0.850616468,26.94267082,6,1.420000017,1,2.840000033,25.31423378,26.94267082,25.04975891,450.0296326,406.0361023,23.8742218,27.37283134,73.13260651,83.84970856,400.3617554,1799.800171,0.231606185,99.24108887,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667269592,0.002400216,300.0926708,298.4642338,287.9680209,1.929588955,3.567126056,35.94404391,8.571212562,26.1284523,3.399991285,0.271166928,2.716509588,0.683481697,0.17183788,23.45941477,0.582184988,77.72568787,392.5451482,0.056195586
33,09:43:24,5647.999997,0,28.33859411,0.298691269,236.10878,2.400456337,0.853515186,26.95584679,6,1.420000017,1,2.840000033,25.31474686,26.95584679,25.04968834,450.0152588,406.0811768,23.87246895,27.3717308,73.12427521,83.84294128,400.3275757,1799.703857,0.131119221,99.24010468,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667212626,0.002400456,300.1058468,298.4647469,287.9526108,1.927503276,3.569888616,35.97223751,8.600506706,26.13529682,3.401367244,0.270266532,2.71637343,0.684993814,0.171259388,23.43146004,0.581432466,77.65893713,392.6103663,0.056054177
34,09:43:28,5651.999997,0,28.31352892,0.299362674,236.6476582,2.399554426,0.851478743,26.94641113,6,1.420000017,1,2.840000033,25.31264687,26.94641113,25.04928017,450.0206299,406.1266785,23.87431908,27.37209129,73.13967133,83.85520172,400.3474426,1799.654907,0.052693378,99.24091339,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667245738,0.002399554,300.0964111,298.4626469,287.9447787,1.928919887,3.567910084,35.95200772,8.579916426,26.129529,3.400207703,0.270816113,2.716431341,0.683776361,0.17161248,23.48512976,0.582694196,77.70488039,392.6677828,0.056029536
35,09:43:32,5655.999997,0,28.29644584,0.299923343,237.0225363,2.401474508,0.850720035,26.94370651,6,1.420000017,1,2.840000033,25.31300545,26.94370651,25.05068588,449.9873962,406.1177368,23.87346458,27.37404251,73.13545227,83.85933685,400.3458557,1799.637817,0.014705225,99.24084473,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667243093,0.002401475,300.0937065,298.4630054,287.9420443,1.928314967,3.567343138,35.94631976,8.572277248,26.12835598,3.399971925,0.271274869,2.716623102,0.683348823,0.171907235,23.52231672,0.583630102,77.72522736,392.6669617,0.05601051
36,09:43:36,5660.499997,0,28.30410002,0.29930931,236.6274047,2.397220943,0.850794514,26.94038391,6,1.420000017,1,2.840000033,25.31266594,26.94038391,25.04970551,449.9550476,406.0743103,23.87171173,27.3663044,73.13147736,83.8372345,400.3244019,1799.658936,0.360269487,99.24073792,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667207336,0.002397221,300.0903839,298.4626659,287.9454233,1.930991345,3.566646757,35.93934136,8.573036963,26.12652493,3.399603911,0.27077244,2.715852242,0.683751669,0.17158442,23.48307826,0.582719465,77.71473903,392.6198967,0.056024816
37,09:43:40,5664.499997,0,28.36102953,0.299127032,236.2338307,2.396901887,0.851149456,26.94168472,6,1.420000017,1,2.840000033,25.31131554,26.94168472,25.04872131,450.0690613,406.1042786,23.87143707,27.36547279,73.13650513,83.84142303,400.3352661,1799.677979,0.247536674,99.24074554,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667225444,0.002396902,300.0916847,298.4613155,287.9484701,1.930828348,3.566919379,35.94208567,8.576612879,26.12650013,3.399598928,0.270623254,2.715769922,0.683829006,0.17148857,23.44402148,0.581707318,77.70582937,392.6228034,0.05613065
38,09:43:44,5668.499997,0,28.31096293,0.299169568,236.5508887,2.397148669,0.851136962,26.94199562,6,1.420000017,1,2.840000033,25.31152916,26.94199562,25.05050278,449.9999084,406.1099854,23.87154961,27.36594391,73.13676453,83.84275818,400.3352051,1799.645386,0.117642663,99.24187469,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667225342,0.002397149,300.0919956,298.4615292,287.9432553,1.930623453,3.566984539,35.94233331,8.576389402,26.12676239,3.399651636,0.270658069,2.715847576,0.68380406,0.171510938,23.47575366,0.582479863,77.70685768,392.6523095,0.056028092
39,09:43:48,5672.499996,0,28.35439156,0.297356044,235.3727849,2.393339869,0.854450682,26.9555912,6,1.420000017,1,2.840000033,25.3090477,26.9555912,25.04984856,450.0718384,406.1196899,23.87283897,27.36165047,73.1505127,83.84083557,400.3404846,1799.639404,0.113963403,99.24051666,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667234141,0.00239334,300.1055912,298.4590477,287.9422983,1.930353911,3.569835011,35.97154802,8.609897553,26.13231945,3.400768641,0.269172882,2.715384329,0.685384312,0.170556803,23.35851678,0.579565066,77.6247201,392.6413702,0.056056286
40,09:43:53,5676.999996,0,28.34388754,0.298653851,236.0519337,2.395369485,0.851821704,26.94402122,6,1.420000017,1,2.840000033,25.30953789,26.94402122,25.05083275,450.0033875,406.0647278,23.87182045,27.36367989,73.14530182,83.8446579,400.3294067,1799.65979,0.296550363,99.2405777,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667215678,0.002395369,300.0940212,298.4595379,287.94556,1.931024104,3.567409104,35.94708119,8.583401308,26.12677956,3.399655086,0.270235897,2.7155874,0.684067686,0.171239706,23.42593027,0.581316026,77.68788394,392.5914011,0.056088255
41,09:43:57,5680.999996,0,28.40824131,0.298399324,235.5478486,2.398675472,0.853654093,26.95340538,6,1.420000017,1,2.840000033,25.30947495,26.95340538,25.05261421,450.1090698,406.0725098,23.8681736,27.36480141,73.13504791,83.84914398,400.3347778,1799.630371,0.044115704,99.24144745,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66722463,0.002398675,300.1034054,298.4594749,287.9408529,1.927921094,3.569376594,35.96659143,8.601790026,26.13144016,3.400591878,0.270027487,2.715722501,0.684869377,0.171105813,23.37610944,0.580063518,77.65016212,392.5685924,0.05619157
42,09:44:01,5684.999996,0,28.37966468,0.298380786,235.7171069,2.395787622,0.852678763,26.94743538,6,1.420000017,1,2.840000033,25.30951118,26.94743538,25.0524044,450.0717163,406.0802917,23.8697052,27.36208725,73.13938141,83.84042358,400.3400269,1799.670654,0.325964332,99.24118805,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667233378,0.002395788,300.0974354,298.4595112,287.9472983,1.930344282,3.568124809,35.95407188,8.591984633,26.12847328,3.399995502,0.270012306,2.715446046,0.684549456,0.171096061,23.39284573,0.580469212,77.66790945,392.5899583,0.056144819
43,09:44:05,5688.999996,0,28.32631451,0.299135239,236.4157921,2.394839021,0.85041275,26.93625641,6,1.420000017,1,2.840000033,25.30969429,26.93625641,25.052248,449.989624,406.0767517,23.86995697,27.36111832,73.13986969,83.83712769,400.3218384,1799.691895,0.036762577,99.24188995,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667203064,0.002394839,300.0862564,298.4596943,287.9506967,1.932471431,3.565781843,35.93020895,8.569090633,26.12297535,3.3988906,0.270629971,2.715369093,0.683521507,0.171492886,23.46235003,0.582194847,77.71826493,392.6117784,0.05607249
44,09:44:09,5693.499996,0,28.33054274,0.298466405,236.0252159,2.396945662,0.852866735,26.94771385,6,1.420000017,1,2.840000033,25.30780792,26.94771385,25.05110359,449.9790649,406.06073,23.86680984,27.36087608,73.13767242,83.8449173,400.3409729,1799.683594,0.098033927,99.24084473,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667234955,0.002396946,300.0977139,298.4578079,287.9493686,1.929495709,3.56818319,35.95478455,8.593908462,26.12776089,3.399852317,0.270082416,2.715316455,0.684535862,0.171141102,23.42334181,0.581255951,77.66396692,392.5937468,0.056044253
45,09:44:13,5697.499996,0,28.3864073,0.298445764,235.7249445,2.394871998,0.852181519,26.94365692,6,1.420000017,1,2.840000033,25.3081646,26.94365692,25.05105972,450.0948486,406.0919189,23.86816406,27.35937309,73.13983917,83.83803558,400.3226013,1799.625,0.121316142,99.24025726,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667204336,0.002394872,300.0936569,298.4581646,287.9399936,1.93108276,3.567332743,35.94642781,8.587054713,26.12591076,3.399480481,0.270065515,2.715151224,0.684329257,0.171130244,23.39340414,0.580471892,77.67655853,392.5983804,0.056163207
46,09:44:17,5701.499996,0,28.41472063,0.299872657,236.2496215,2.397878603,0.849595333,26.93290901,6,1.420000017,1,2.840000033,25.30751228,26.93290901,25.05101776,450.0913086,406.0465393,23.86704254,27.36244392,73.14001465,83.85160065,400.3431702,1799.825562,0.237736613,99.24132538,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667238617,0.002397879,300.082909,298.4575123,287.9720834,1.931314377,3.565080533,35.92334665,8.560902722,26.12021065,3.398335105,0.271233403,2.715485201,0.682849904,0.171880592,23.44572556,0.581828925,77.74059581,392.539542,0.056274007
47,09:44:22,5705.999996,0,28.39645454,0.298097621,235.4381167,2.392450945,0.852229176,26.94166756,6,1.420000017,1,2.840000033,25.30642319,26.94166756,25.05024719,450.0507202,406.0394897,23.86722565,27.35451889,73.14499664,83.83237457,400.3689575,1799.643066,0.046565469,99.24088287,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667281596,0.002392451,300.0916676,298.4564232,287.9428842,1.932421752,3.566915781,35.94199968,8.587480793,26.12404537,3.399105614,0.269780404,2.714686605,0.684419009,0.170947079,23.36508656,0.579840441,77.67033045,392.5411752,0.056186768
48,09:44:26,5709.999996,0,28.43875749,0.297160445,234.6633099,2.392097792,0.854528214,26.95200729,6,1.420000017,1,2.840000033,25.30678177,26.95200729,25.05029297,450.0800476,406.0001526,23.86590958,27.35313797,73.13955688,83.82652283,400.3178711,1799.685547,0.20342046,99.24108887,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667196452,0.002392098,300.1020073,298.4567818,287.9496811,1.931284334,3.56908341,35.96376713,8.610629159,26.12939453,3.400180674,0.269012593,2.714555196,0.685625478,0.170453837,23.28824239,0.577988231,77.61677025,392.4817293,0.056240185
49,09:44:30,5713.999995,0,28.4090404,0.297739394,235.1685688,2.390935293,0.852618743,26.94318199,6,1.420000017,1,2.840000033,25.30704498,26.94318199,25.05197334,450.0640869,406.0271606,23.86798859,27.35369301,73.14489746,83.82704163,400.2980347,1799.687622,0.080878362,99.24124146,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667163391,0.002390935,300.093182,298.457045,287.9500131,1.9331675,3.567233196,35.94506824,8.591375228,26.12511349,3.399320258,0.269486969,2.714614453,0.684705805,0.170758572,23.33842072,0.579194181,77.65953489,392.5228634,0.05620648
50,09:44:34,5717.999995,0,28.43250536,0.298718892,235.5198187,2.391079132,0.850153189,26.92973328,6,1.420000017,1,2.840000033,25.30711365,26.92973328,25.05142593,450.0743713,406.0038757,23.86435127,27.35015106,73.13342285,83.81582642,400.3126221,1799.741699,0.112739637,99.24121094,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667187703,0.002391079,300.0797333,298.4571136,287.9586654,1.935090308,3.5644153,35.91668487,8.566533812,26.11842346,3.397976058,0.270289148,2.714262111,0.683713948,0.171273918,23.37327201,0.580092538,77.71385179,392.4884244,0.056297189
51,09:44:38,5721.999995,0,28.4187176,0.298712248,235.5479128,2.390773718,0.850072794,26.92829323,6,1.420000017,1,2.840000033,25.30578613,26.92829323,25.05071449,449.9996338,405.9542236,23.86260605,27.34764862,73.13458252,83.81561279,400.3494873,1799.729614,0.205870375,99.24220276,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667249146,0.002390774,300.0782932,298.4557861,287.9567318,1.935248868,3.564113683,35.91328673,8.565638106,26.11703968,3.397698079,0.270283708,2.714040889,0.68365719,0.171270422,23.37629372,0.580232694,77.7140942,392.4453263,0.056276244
52,09:44:42,5726.499995,0,28.47080003,0.297172518,234.4896504,2.388041912,0.853053127,26.94167328,6,1.420000017,1,2.840000033,25.3046608,26.94167328,25.05060959,450.1215515,405.9992371,23.86531258,27.34640503,73.14632416,83.81575012,400.3463135,1799.66626,0.136019543,99.240242,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667243856,0.002388042,300.0916733,298.4546608,287.9465951,1.934523654,3.56691698,35.94224387,8.595838843,26.12316704,3.398929118,0.269022486,2.713863853,0.685065265,0.170460193,23.27080965,0.577561801,77.64224903,392.4655823,0.056324352
53,09:44:46,5730.499995,0,28.42211705,0.29738431,234.8570644,2.387047742,0.852157799,26.93562889,6,1.420000017,1,2.840000033,25.30388641,26.93562889,25.05103111,450.0211182,405.969635,23.86271095,27.34259224,73.14191437,83.80815125,400.3204956,1799.907104,0.106613927,99.2405014,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667200826,0.002387048,300.0856289,298.4538864,287.9851303,1.936239961,3.565650363,35.92938682,8.586794578,26.11975765,3.398244095,0.269196043,2.713492564,0.684751531,0.170571682,23.30733283,0.578508943,77.65948154,392.4591218,0.056241447
54,09:44:50,5734.499995,0,28.50333788,0.296045485,233.6588056,2.38386583,0.854494805,26.94556427,6,1.420000017,1,2.840000033,25.30262184,26.94556427,25.04995918,450.1177063,405.9450989,23.864748,27.34011078,73.15343475,83.80657959,400.3076782,1799.789673,0.133570418,99.2401886,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667179464,0.002383866,300.0955643,298.4526218,287.9663412,1.936111238,3.567732555,35.95048141,8.61037063,26.12409306,3.399115197,0.268098528,2.71323775,0.685877447,0.169866693,23.18834393,0.575592134,77.60151437,392.3959772,0.056369135
55,09:44:55,5738.999995,0,28.43111373,0.296770673,234.4620049,2.383493237,0.852477095,26.93584633,6,1.420000017,1,2.840000033,25.3005619,26.93584633,25.04925346,450.0056152,405.9424744,23.86525917,27.34000206,73.16374207,83.81626892,400.3165588,1799.742432,0.323512375,99.23989105,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667194265,0.002383493,300.0858463,298.4505619,287.9587826,1.937300311,3.565695921,35.93006686,8.5900648,26.11820412,3.397931994,0.268693124,2.713218826,0.684713168,0.170248622,23.26798382,0.577574459,77.64704635,392.4276845,0.056254747
56,09:44:59,5742.999995,0,28.50093134,0.29699426,234.150581,2.384016889,0.852080356,26.93450165,6,1.420000017,1,2.840000033,25.30142403,26.93450165,25.05005646,450.0890503,405.9210205,23.86577034,27.34127235,73.16125488,83.81551361,400.3165283,1799.731934,0.091905549,99.23948669,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667194214,0.002384017,300.0845016,298.451424,287.9571029,1.937312896,3.56541419,35.92737436,8.586102004,26.11796284,3.397883524,0.268876392,2.713333834,0.68454969,0.170366346,23.23698347,0.576837782,77.65729284,392.3730427,0.056408186
57,09:45:03,5746.999995,0,28.46075605,0.296484812,234.1162788,2.381449341,0.852489444,26.9330864,6,1.420000017,1,2.840000033,25.30034637,26.9330864,25.04965401,450.0214233,405.9163208,23.86252213,27.33421707,73.15584564,83.79909515,400.3268127,1799.800659,0.088231407,99.23928833,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667211355,0.002381449,300.0830864,298.4503464,287.968099,1.938833341,3.565117694,35.92445848,8.590241412,26.11671638,3.397633137,0.268458774,2.712628249,0.685004888,0.170098088,23.23353289,0.576759955,77.64119096,392.3874404,0.056314927
58,09:45:07,5750.999995,0,28.52121925,0.295812787,233.3660637,2.378491602,0.853189394,26.93512726,6,1.420000017,1,2.840000033,25.29932594,26.93512726,25.05024147,450.0606689,405.8694153,23.86402702,27.33122444,73.16556549,83.79576874,400.3494873,1799.657959,0.033085629,99.2401886,9.608805656,-0.312906384,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667249146,0.002378492,300.0851273,298.4493259,287.945267,1.939680402,3.565545262,35.92844101,8.59721657,26.1172266,3.397735627,0.267907676,2.712355868,0.685379759,0.169744107,23.15929217,0.574978195,77.62070988,392.3117936,0.056430557
Remark=,"""09:45:08 Lamp: ParIn ->  1800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""09:45:08 CO2 Mixer: CO2R -> 450 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""09:45:08 Coolers: Tblock -> 25.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""09:45:08 Flow: Fixed -> 400 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""09:46:25 003""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""09:46:28 Launched AutoProg /User/Configs/AutoProgs/AutoLog2""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""09:46:29 Lamp: ParIn ->  1800 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""09:46:29 CO2 Mixer: CO2R -> 450 uml""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""09:46:29 Coolers: Tblock -> 25.00 C""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Remark=,"""09:46:29 Flow: Fixed -> 400 umol/s""
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,09:46:33,5837.5,0,15.57888695,0.034559988,-303.0522407,0.335802904,0.947563452,25.95114899,6,1.420000017,1,2.840000033,25.28956604,25.95114899,25.06354332,450.2416382,426.6789246,23.8638382,24.35484695,73.2066803,74.7129364,400.3486328,1799.241455,0.215672627,99.23911285,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667247721,0.000335803,299.101149,298.439566,287.8786264,3.140925691,3.364516857,33.90313316,9.548286202,25.62035751,3.299196293,0.034144484,2.416953405,0.882242888,0.021377248,-30.07463552,-0.710258284,71.3403407,419.2734678,0.026507833
60,09:46:37,5842,0,22.36389493,0.113430176,85.97795339,1.0092914,0.89090181,26.15599442,6,1.420000017,1,2.840000033,25.32210732,26.15599442,25.0706768,450.0660095,415.9170227,23.86456299,25.33899307,73.06763458,77.58198547,400.31073,1799.099487,0.045340251,99.23950958,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66718455,0.001009291,299.3059944,298.4721073,287.8559115,2.764905127,3.405531056,34.3162826,8.977289528,25.73905087,3.32250578,0.109073749,2.514629246,0.807876534,0.068549548,8.532409929,0.206719006,74.07088284,405.2862981,0.040872673
61,09:46:41,5846,0,25.93616254,0.16666233,145.0173199,1.393780196,0.852099549,26.2407608,6,1.420000017,1,2.840000033,25.33215141,26.2407608,25.0659523,450.1496887,410.4252319,23.8678093,25.90238762,73.03366089,79.25930786,400.381134,1799.012939,0.121315993,99.23914337,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66730189,0.00139378,299.3907608,298.4821514,287.8420639,2.553654387,3.422630308,34.48871274,8.586325117,25.78645611,3.331855539,0.157424069,2.570530759,0.76132478,0.099180332,14.3913946,0.353334319,75.75178047,398.0964224,0.049352629
62,09:46:45,5850,0,28.0987063,0.207809505,173.2303854,1.656789445,0.823252778,26.28511238,6,1.420000017,1,2.840000033,25.33456802,26.28511238,25.05730057,450.1838379,407.0601196,23.86565781,26.28350639,73.01662445,80.41399384,400.3335571,1799.016357,0.029410217,99.23919678,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667222595,0.001656789,299.4351124,298.484568,287.8426108,2.410596332,3.431606841,34.57914768,8.295641289,25.8098402,3.336476054,0.193640381,2.608354063,0.728121991,0.122223189,17.1912443,0.425564621,76.94380554,393.7033404,0.054914987
63,09:46:49,5854,0,29.2877786,0.240305717,191.9349453,1.846410395,0.801720191,26.31424713,6,1.420000017,1,2.840000033,25.33082008,26.31424713,25.05260086,450.0178833,405.0018005,23.86639023,26.56021309,73.0345993,81.27807617,400.3312988,1798.879517,0.047790617,99.23845673,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667218831,0.00184641,299.4642471,298.4808201,287.8207162,2.306855554,3.437514749,34.63893799,8.078724899,25.82253361,3.338986515,0.221558605,2.635794557,0.703191958,0.140044653,19.04732776,0.473911338,77.81805806,391.0797933,0.058277571
64,09:46:54,5858.499999,0,30.32552273,0.269030723,204.5427495,2.005260142,0.784864944,26.34416389,6,1.420000017,1,2.840000033,25.32732582,26.34416389,25.05002213,450.1013184,403.4453125,23.8667469,26.79118156,73.05113983,82.00222778,400.3926392,1799.014893,0.107838392,99.23883057,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667321065,0.00200526,299.4941639,298.4773258,287.8423764,2.21960903,3.443590472,34.70003075,7.908849186,25.83574486,3.341601146,0.24575095,2.658725528,0.682875618,0.155528965,20.29858326,0.506990026,78.51976726,389.0300114,0.061207437
65,09:46:58,5862.499999,0,30.88011631,0.289746124,213.2332005,2.108559157,0.771331803,26.35039902,6,1.420000017,1,2.840000033,25.324543,26.35039902,25.04979897,450.1010742,402.5500793,23.86548233,26.94037247,73.05921936,82.4723587,400.3565063,1799.051514,0.075976968,99.23864746,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667260844,0.002108559,299.500399,298.474543,287.8482358,2.164558953,3.444857929,34.71286658,7.77249411,25.83747101,3.341942899,0.262921963,2.673526126,0.668416774,0.166542594,21.16097441,0.52970602,79.03582986,387.871151,0.062923876
66,09:47:02,5866.499999,0,31.31886902,0.305221464,218.7076717,2.185404856,0.762607351,26.36170959,6,1.420000017,1,2.840000033,25.32174873,26.36170959,25.04919624,450.1307068,401.874054,23.86467171,27.05152321,73.06872559,82.82621002,400.3235779,1798.966431,0.090680912,99.23843384,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667205963,0.002185405,299.5117096,298.4717487,287.8346225,2.122363421,3.447158147,34.73612001,7.684596801,25.84172916,3.342786085,0.275601883,2.684550796,0.658235289,0.174688061,21.70420681,0.544219438,79.38726943,386.9865636,0.064248212
67,09:47:06,5870.499999,0,31.56224025,0.318159935,223.5473039,2.246315793,0.755035979,26.3689537,6,1.420000017,1,2.840000033,25.31819344,26.3689537,25.04958916,450.019989,401.3648987,23.86744881,27.14272881,73.0925293,83.12286377,400.334259,1799.033936,0.245082095,99.23822021,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667223765,0.002246316,299.5189537,298.4681934,287.8454233,2.089232676,3.448632078,34.75104723,7.608318426,25.84357357,3.343151365,0.286107808,2.693596098,0.649555267,0.18144501,22.18443658,0.556967748,79.68310088,386.3617213,0.06509385
68,09:47:10,5874.999999,0,31.88833297,0.329576822,226.894012,2.302334237,0.749717022,26.38117027,6,1.420000017,1,2.840000033,25.31686783,26.38117027,25.0499897,450.1182861,400.942749,23.86477089,27.2214222,73.08999634,83.37032318,400.3385315,1799.10022,0.261015385,99.23809052,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667230886,0.002302334,299.5311703,298.4668678,287.8560287,2.058258687,3.451118981,34.77615262,7.554730424,25.84901905,3.344230035,0.295306985,2.70140196,0.642828075,0.187367507,22.5165285,0.565901273,79.91230172,385.7845628,0.066054226
69,09:47:14,5878.999999,0,32.05626943,0.338676319,229.8901203,2.342243683,0.744328479,26.38329506,6,1.420000017,1,2.840000033,25.31580544,26.38329506,25.05043221,450.0942078,400.6412659,23.86520767,27.2800312,73.09609222,83.5552597,400.3159485,1799.105103,0.291656226,99.23827362,9.608805656,-0.312906384,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667193247,0.002342244,299.5332951,298.4658054,287.85681,2.037015456,3.45155168,34.78044865,7.500417448,25.84955025,3.344335273,0.302591598,2.707223201,0.637112072,0.192061367,22.81389866,0.573805396,80.11561945,385.4032507,0.066636902
